rid,PrimaryKey,DBKey,ProjectKey,DateVisited,EcologicalSiteId,PercentCoveredByEcoSite,Latitude_NAD83,Longitude_NAD83,LocationStatus,LocationType,Latitude_NAD83_Actual,Longitude_NAD83_Actual,BareSoilCover,TotalFoliarCover,AH_AnnGrassCover,AH_ForbCover,AH_GrassCover,AH_PerenForbCover,AH_PerenForbGrassCover,AH_PerenGrassCover,AH_ShrubCover,FH_CyanobacteriaCover,FH_DepSoilCover,FH_DuffCover,FH_EmbLitterCover,FH_HerbLitterCover,FH_LichenCover,FH_MossCover,FH_RockCover,FH_TotalLitterCover,FH_VagrLichenCover,FH_WaterCover,FH_WoodyLitterCover,GapCover_101_200,GapCover_200_plus,GapCover_25_50,GapCover_25_plus,GapCover_51_100,Hgt_Forb_Avg,Hgt_Grass_Avg,Hgt_Herbaceous_Avg,Hgt_PerenForb_Avg,Hgt_PerenForbGrass_Avg,Hgt_PerenGrass_Avg,Hgt_Woody_Avg,RH_AnnualProd,RH_BareGround,RH_BioticIntegrity,RH_CommentsBI,RH_CommentsHF,RH_CommentsSS,RH_Compaction,RH_DeadDyingPlantParts,RH_FuncSructGroup,RH_Gullies,RH_HydrologicFunction,RH_InvasivePlants,RH_LitterAmount,RH_LitterMovement,RH_PedestalsTerracettes,RH_PlantCommunityComp,RH_ReprodCapabilityPeren,RH_Rills,RH_SoilSiteStability,RH_SoilSurfLossDeg,RH_SoilSurfResisErosion,RH_WaterFlowPatterns,RH_WindScouredAreas,SoilStability_All,SoilStability_Protected,SoilStability_Unprotected,DateLoadedInDb,mlra_name,mlrarsym,na_l1name,na_l2name,us_l3name,us_l4name,State,modis_landcover,horizontal_flux_total_MD,vertical_flux_MD,PM2_5_MD,PM10_MD
33868,20121673021301R3,2012,BLM_AIM,2013-06-14T00:00:00.000Z,025XY019ID,NA,42.1036467,-115.6794367,NA,NA,NA,NA,20.79207921,55.44554455,0,0,36.63366337,0,36.63366337,36.63366337,24.75247525,NA,NA,0,NA,15.84158416,0,0.99009901,4.95049505,17.82178218,NA,0,1.98019802,11.2,0,3.13333333,37.9,23.56666667,NA,18.95230769,18.95230769,NA,18.95230769,18.95230769,39.449375,NS,SM,NA,NA,NA,NA,SM,NS,NS,NS,NA,NS,NS,SM,SM,SM,SM,NS,NA,NS,NS,NS,NS,2.77777778,2,3,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,NA,NA,NA,NA
33869,20121673021701R1,2012,BLM_AIM,2013-06-18T00:00:00.000Z,025XY019ID,NA,42.153605,-115.1486833,NA,NA,NA,NA,51.48514851,32.67326733,1.98019802,6.93069307,20.79207921,5.94059406,24.75247525,18.81188119,5.94059406,NA,NA,0,NA,8.91089109,0,0,6.93069307,8.91089109,NA,0,0,14.93333333,0,8.4,40.9,17.56666667,6.35,14.7955,12.84653846,6.35,12.96736842,16.02153846,28.08111111,NS,NS,NA,NA,NA,NA,NS,NS,SM,NS,NA,NS,NS,NS,SM,NS,NS,NS,NA,NS,NS,NS,NS,2,2,2,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,4.411501468,4.43E-05,9.98E-06,2.40E-05
33870,20121673021701R2,2012,BLM_AIM,2013-06-18T00:00:00.000Z,025XY019ID,NA,42.1572467,-115.1518933,NA,NA,NA,NA,34.65346535,49.5049505,0,5.94059406,32.67326733,5.94059406,37.62376238,32.67326733,19.8019802,NA,NA,0,NA,12.87128713,0,0,0,13.86138614,NA,0,0.99009901,2.96666667,0,4.13333333,13.5,6.4,6.604,15.60285714,13.87230769,6.604,13.87230769,15.60285714,22.225,NS,NS,NA,NA,NA,NA,NS,NS,SM,NS,NA,NS,NS,NS,NS,NS,NS,NS,NA,NS,NS,SM,NS,2,2,NA,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,2.309091145,2.02E-05,4.54E-06,1.09E-05
33871,20121673030501R1,2012,BLM_AIM,2013-06-13T00:00:00.000Z,025XY019ID,NA,42.2016317,-116.5223783,NA,NA,NA,NA,7.92079208,58.41584158,0.99009901,2.97029703,51.48514851,1.98019802,51.48514851,50.4950495,10.89108911,NA,NA,0,NA,13.86138614,0,0.99009901,15.84158416,16.83168317,NA,0,2.97029703,8.1,18.73333333,2.2,44.93333333,15.9,13.12333333,19.91590909,19.1008,13.97,19.93347826,20.50142857,30.62111111,MO,NS,NA,NA,NA,NA,NS,SM,NS,NS,NA,NS,SM,SM,SM,MO,SM,NS,NA,SM,SM,NS,NS,3.77777778,3.66666667,3.83333333,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,1.923686306,3.62E-05,8.14E-06,1.95E-05
33872,20121673030501R2,2012,BLM_AIM,2013-06-13T00:00:00.000Z,025XY019ID,NA,42.20647,-116.5256,NA,NA,NA,NA,16.83168317,45.54455446,1.98019802,5.94059406,29.7029703,2.97029703,31.68316832,28.71287129,14.85148515,NA,NA,0,NA,16.83168317,0,0.99009901,19.8019802,16.83168317,NA,0,0,22.46666667,19.63333333,1.3,57.5,14.1,7.62,22.81115385,22.24851852,7.62,25.15809524,26.035,37.465,NS,SM,NA,NA,NA,NA,NS,NS,NS,NS,NA,SM,NS,SM,MO,MO,NS,NS,NA,NS,SM,SM,NS,2.66666667,3,2.625,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,4.184133165,6.93E-05,2.15E-05,4.87E-05
33873,20121673050101B1,2012,BLM_AIM,2013-06-01T00:00:00.000Z,025XY010ID,NA,42.3710333,-116.9850717,NA,NA,NA,NA,17.82178218,33.66336634,0,3.96039604,20.79207921,3.96039604,21.78217822,20.79207921,13.86138614,NA,NA,0,NA,5.94059406,0,0,39.6039604,8.91089109,NA,0,2.97029703,16.06666667,21.3,1.4,51.63333333,12.86666667,16.002,20.55090909,19.70851852,16.002,19.70851852,20.55090909,25.56933333,SM,SM,NA,NA,NA,NA,NS,SM,NS,NS,NA,NS,NS,NS,ME,SM,SM,NS,NA,NS,SM,SM,NS,3.22222222,NA,3.22222222,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Owyhee Uplands and Canyons,ID,Grasslands,143.6287001,0.02380356,0.005356883,0.012867495
33896,20121663030202B1,2012,BLM_AIM,2013-07-11T00:00:00.000Z,011AY003ID,NA,42.9795567,-114.4026017,NA,NA,NA,NA,1.98019802,49.5049505,25.74257426,4.95049505,25.74257426,0,0,0,27.72277228,NA,NA,0,NA,10.89108911,0,0,34.65346535,13.86138614,NA,0,2.97029703,14.76666667,37,1.73333333,60.06666667,6.56666667,50.37666667,21.844,26.59944444,NA,NA,NA,79.295625,NS,SM,NA,NA,NA,NA,NS,NS,NS,NS,NA,NS,NS,NS,NS,NS,NS,NS,NA,NS,NS,NS,NS,4,4.4,3.5,2022-07-31T00:00:00.000Z,Snake River Plains,11,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Eastern Snake River Basalt Plains,ID,Grasslands,0.055989398,0,0,0
33897,20121663030202B2,2012,BLM_AIM,2013-07-11T00:00:00.000Z,011AY003ID,NA,42.9747467,-114.3992433,NA,NA,NA,NA,0.99009901,35.64356436,5.94059406,6.93069307,17.82178218,0,11.88118812,11.88118812,18.81188119,NA,NA,0,NA,14.85148515,0,0,48.51485149,14.85148515,NA,0,0,16.36666667,35.96666667,2.26666667,63,8.4,63.5,20.91266667,23.574375,NA,23.65375,23.65375,53.213,NS,SM,NA,NA,NA,NA,NS,NS,NS,NS,NA,NS,NS,NS,NS,NS,NS,NS,NA,NS,NS,NS,NS,3.11111111,6,2.75,2022-07-31T00:00:00.000Z,Snake River Plains,11,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Eastern Snake River Basalt Plains,ID,Grasslands,0.080696042,0,0,0
33900,20121663020402B2,2012,BLM_AIM,2013-07-17T00:00:00.000Z,011AY004ID,NA,42.8649583,-114.1490683,NA,NA,NA,NA,32.67326733,25.74257426,7.92079208,1.98019802,22.77227723,0,15.84158416,15.84158416,0.99009901,NA,NA,0,NA,37.62376238,0,0,0,40.59405941,NA,0,2.97029703,11.13333333,0,17.53333333,46.3,17.63333333,19.50357143,13.57923077,16.65111111,32.385,21.43125,17.78,NA,NS,EX,NA,NA,NA,NA,ME,MO,EX,NS,NA,EX,SM,EX,MO,NS,SM,NS,NA,MO,SM,MO,EX,3.44444444,NA,3.44444444,2022-07-31T00:00:00.000Z,Snake River Plains,11,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Eastern Snake River Basalt Plains,ID,Grasslands,58.08212984,0.00023122,0,6.86E-06
33901,20121663040601B1,2012,BLM_AIM,2013-07-12T00:00:00.000Z,011AY014ID,NA,43.0609983,-113.9090967,NA,NA,NA,NA,7.92079208,50.4950495,29.7029703,1.98019802,50.4950495,0.99009901,26.73267327,25.74257426,0,NA,NA,0,NA,23.76237624,0,0,17.82178218,23.76237624,NA,0,0,9.53333333,2.43333333,11.53333333,53.66666667,30.16666667,30.48,26.62115385,26.76407407,30.48,25.4,24.83555556,NA,MO,NS,NA,NA,NA,NA,NS,NS,ME,NS,NA,MO,NS,NS,SM,NS,MO,NS,NA,NS,NS,NS,NS,5.66666667,5.57142857,6,2022-07-31T00:00:00.000Z,Snake River Plains,11,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Eastern Snake River Basalt Plains,ID,Grasslands,0.308055875,1.70E-06,0,0
33902,20121663040601B2,2012,BLM_AIM,2013-07-12T00:00:00.000Z,011AY014ID,NA,43.0657333,-113.912565,NA,NA,NA,NA,17.82178218,35.64356436,11.88118812,9.9009901,29.7029703,8.91089109,23.76237624,17.82178218,0,NA,NA,0,NA,20.79207921,0,0,25.74257426,20.79207921,NA,0,0,29.33333333,26.5,3.43333333,78.16666667,18.9,52.76272727,19.95714286,34.3916,62.5475,40.64,21.16666667,NA,MO,SM,NA,NA,NA,NA,NS,NS,ME,NS,NA,MO,NS,NS,SM,NS,SM,NS,NA,NS,NS,NS,NS,3.33333333,4.5,2.4,2022-07-31T00:00:00.000Z,Snake River Plains,11,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Eastern Snake River Basalt Plains,ID,Grasslands,2.190942392,2.23E-05,5.01E-06,1.20E-05
33903,20121663050201B1,2012,BLM_AIM,2013-07-15T00:00:00.000Z,010AY050ID,NA,43.1851417,-114.4542167,NA,NA,NA,NA,11.88118812,32.67326733,2.97029703,0,15.84158416,0,12.87128713,12.87128713,24.75247525,NA,NA,0,NA,4.95049505,0,0,49.5049505,4.95049505,NA,0,0,1.5,43.2,5.6,63.13333333,12.83333333,NA,16.35125,16.35125,NA,17.78,17.78,44.23833333,NS,ME,NA,NA,NA,NA,NS,NS,NS,EX,NA,ME,NS,NS,EX,MO,NS,SM,NA,MO,ME,MO,MO,4.22222222,6,4,2022-07-31T00:00:00.000Z,Central Rocky and Blue Mountain Foothills,10,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Semiarid Foothills,ID,Grasslands,0.272831793,0,0,0
33907,20121673050901R1,2012,BLM_AIM,2013-06-17T00:00:00.000Z,025XY010ID,NA,42.3459269,-116.0419901,NA,NA,NA,NA,8.91089109,57.42574257,0,9.9009901,27.72277228,9.9009901,36.63366337,27.72277228,24.75247525,NA,NA,0,NA,11.88118812,0,0,17.82178218,15.84158416,NA,0,3.96039604,1.36666667,0,12.8,28.6,14.43333333,14.605,25.67608696,24.03592593,14.605,24.03592593,25.67608696,24.62388889,NS,NS,NA,NA,NA,NA,NS,NS,NS,NS,NA,NS,NS,NS,NS,NS,NS,NS,NA,NS,NS,NS,NS,1.77777778,2,1.33333333,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,NA,NA,NA,NA
33908,20121673050901R2,2012,BLM_AIM,2013-06-17T00:00:00.000Z,025XY010ID,NA,42.3412321,-116.0452686,NA,NA,NA,NA,9.9009901,55.44554455,0,2.97029703,36.63366337,2.97029703,38.61386139,36.63366337,23.76237624,NA,NA,0,NA,13.86138614,0,0,20.79207921,13.86138614,NA,0,0,2.73333333,0,13.16666667,33.66666667,17.76666667,43.18,19.83153846,20.6962963,NA,19.83153846,19.83153846,23.114,NS,SM,NA,NA,NA,NA,NS,NS,NS,NS,NA,NS,NS,NS,SM,NS,NS,NS,NA,NS,NS,NS,NS,2.88888889,3.33333333,2.66666667,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,NA,NA,NA,NA
33909,20121673050101B2,2012,BLM_AIM,2013-06-01T00:00:00.000Z,025XY010ID,NA,42.3661717,-116.9819,NA,NA,NA,NA,27.72277228,36.63366337,0,6.93069307,23.76237624,6.93069307,30.69306931,23.76237624,6.93069307,NA,NA,0,NA,7.92079208,0,2.97029703,22.77227723,8.91089109,NA,0,0.99009901,17.46666667,26.43333333,1.93333333,55.36666667,9.53333333,7.14375,13.36842105,11.52407407,7.14375,11.52407407,13.36842105,17.35666667,SM,MO,NA,NA,NA,NA,SM,MO,SM,NS,NA,NS,SM,NS,ME,MO,NS,SM,NA,SM,NS,SM,NS,3.66666667,NA,3.66666667,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Owyhee Uplands and Canyons,ID,Grasslands,719.6621686,0.19805885,0.044570273,0.107071988
33910,20121663050201B2,2012,BLM_AIM,2013-07-15T00:00:00.000Z,010AY049ID,NA,43.1803,-114.4574783,NA,NA,NA,NA,14.85148515,46.53465347,8.91089109,0.99009901,23.76237624,0.99009901,15.84158416,14.85148515,27.72277228,NA,NA,0,NA,31.68316832,0,0,4.95049505,33.66336634,NA,0,1.98019802,4,0,10.13333333,22.8,8.66666667,24.55333333,26.3525,26.15259259,24.55333333,26.27923077,26.50434783,58.674,NS,MO,NA,NA,NA,NA,NS,NS,MO,NS,NA,MO,NS,NS,NS,SM,NS,NS,NA,NS,NS,MO,SM,2.44444444,3.25,1.8,2022-07-31T00:00:00.000Z,Central Rocky and Blue Mountain Foothills,10,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Semiarid Foothills,ID,Grasslands,0.006436714,0,0,0
33913,20121643060401O1,2012,BLM_AIM,2013-07-17T00:00:00.000Z,013XY005ID,NA,44.327645,-111.74615,NA,NA,NA,NA,7.92079208,76.23762376,0,29.7029703,38.61386139,25.74257426,56.43564356,38.61386139,20.79207921,NA,NA,0,NA,14.85148515,0,0.99009901,0,14.85148515,NA,0,0,1.96666667,0,2.8,6.53333333,1.76666667,19.33222222,22.49714286,21.68769231,20.47875,21.76318182,22.49714286,40.894,NS,NS,NA,NA,NA,NA,NS,NS,NS,NS,NA,NS,NS,NS,NS,NS,NS,NS,NA,NS,NS,NS,NS,5,5.28571429,4,2022-07-31T00:00:00.000Z,Eastern Idaho Plateaus,13,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Eastern Snake River Basalt Plains,ID,Grasslands,0.10094327,0,0,0
33914,20121643060401O2,2012,BLM_AIM,2013-07-17T00:00:00.000Z,013XY005ID,NA,44.332475,-111.7394383,NA,NA,NA,NA,2.97029703,81.18811881,0,13.86138614,31.68316832,10.89108911,38.61386139,31.68316832,56.43564356,NA,NA,0,NA,10.89108911,0,0,3.96039604,11.88118812,NA,0,0.99009901,1.4,0,1.8,6.06666667,2.86666667,22.5425,39.46071429,33.86666667,22.5425,33.30863636,39.46071429,50.3936,NS,NS,NA,NA,NA,NA,NS,NS,NS,NS,NA,NS,NS,NS,NS,NS,NS,NS,NA,NS,NS,NS,NS,4,4,NA,2022-07-31T00:00:00.000Z,Eastern Idaho Plateaus,13,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Eastern Snake River Basalt Plains,ID,Grasslands,0.003382338,0,0,0
33917,20121673051401R1,2012,BLM_AIM,2013-06-15T00:00:00.000Z,025XY016ID,NA,42.3643067,-115.5578633,NA,NA,NA,NA,7.92079208,67.32673267,27.72277228,12.87128713,61.38613861,0,37.62376238,37.62376238,0,NA,NA,0,NA,22.77227723,0,0,0.99009901,23.76237624,NA,0,0.99009901,3.1,0,5.4,15.2,6.7,23.622,30.03176471,27.65777778,NA,30.90333333,30.90333333,NA,MO,ME,NA,NA,NA,NA,NS,MO,MO,NS,NA,ME,SM,MO,ME,EX,MO,NS,NA,ME,ME,MO,EX,3.77777778,4,3.66666667,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,0.314340188,1.88E-06,0,1.02E-06
33918,20121673051401R2,2012,BLM_AIM,2013-06-15T00:00:00.000Z,025XY016ID,NA,42.360685,-115.55948,NA,NA,NA,NA,27.72277228,36.63366337,0,0,13.86138614,0,13.86138614,13.86138614,25.74257426,NA,NA,0,NA,14.85148515,0,5.94059406,14.85148515,14.85148515,NA,0,0,15.13333333,4.53333333,7.66666667,49.9,22.56666667,NA,9.46727273,9.46727273,NA,9.46727273,9.46727273,34.925,MO,ME,NA,NA,NA,NA,NS,ME,ME,SM,NA,EX,SM,MO,EX,EX,ME,SM,NA,EX,EX,ME,EX,4.11111111,5.66666667,3.33333333,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,1.867940457,1.54E-05,3.46E-06,8.32E-06
33919,20121653030501G1,2012,BLM_AIM,2013-07-16T00:00:00.000Z,011AY011ID,NA,42.7538167,-114.1361967,NA,NA,NA,NA,1.98019802,41.58415842,30.69306931,2.97029703,35.64356436,1.98019802,8.91089109,6.93069307,2.97029703,NA,NA,0,NA,44.55445545,0,0,10.89108911,45.54455446,NA,0,0.99009901,1.86666667,2.5,5.86666667,13.46666667,3.23333333,30.1625,23.08086957,24.13,20.32,25.74636364,26.289,57.15,NS,MO,NA,NA,NA,NA,NS,SM,EX,NS,NA,EX,SM,SM,SM,NS,MO,NS,NA,SM,NS,NS,MO,4.66666667,6,3.6,2022-07-31T00:00:00.000Z,Snake River Plains,11,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Eastern Snake River Basalt Plains,ID,Grasslands,0.955642277,1.28E-06,0,0
33920,20121653030501G2,2012,BLM_AIM,2013-07-16T00:00:00.000Z,011AY011ID,NA,42.7562567,-114.1329617,NA,NA,NA,NA,0.99009901,65.34653465,56.43564356,4.95049505,63.36633663,0.99009901,12.87128713,11.88118812,0,NA,NA,0,NA,28.71287129,0,0,3.96039604,29.7029703,NA,0,0.99009901,0,0,2.16666667,2.16666667,0,34.29,31.623,32.31444444,NA,49.53,49.53,45.72,NS,NS,NA,NA,NA,NA,NS,SM,EX,NS,NA,EX,NS,NS,SM,NS,MO,NS,NA,SM,MO,NS,SM,5.22222222,5.22222222,NA,2022-07-31T00:00:00.000Z,Snake River Plains,11,NORTH AMERICAN DESERTS,COLD DESERTS,Snake River Plain,Eastern Snake River Basalt Plains,ID,Grasslands,0.000259807,0,0,0
33941,20121673060201R1,2012,BLM_AIM,2013-06-01T00:00:00.000Z,025XY011ID,NA,42.4237533,-116.8821333,NA,NA,NA,NA,13.86138614,54.45544554,0,7.92079208,28.71287129,4.95049505,33.66336634,28.71287129,11.88118812,NA,NA,0,NA,7.92079208,0,0,21.78217822,9.9009901,NA,0,1.98019802,13.23333333,15.23333333,6.66666667,53.96666667,18.83333333,8.89,20.955,19.84962963,8.89,20.43043478,20.955,78.37714286,NS,NS,NA,NA,NA,NA,NS,NS,SM,NS,NA,NS,NS,NS,NS,NS,NS,NS,NA,NS,NS,NS,NS,1.88888889,1.88888889,NA,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Semiarid Uplands,ID,Grasslands,10.81244674,0.00049428,8.99E-05,0.000261619
33942,20121673060201R2,2012,BLM_AIM,2013-06-01T00:00:00.000Z,025XY018ID,NA,42.4275333,-116.880335,NA,NA,NA,NA,10.89108911,53.46534653,0,6.93069307,11.88118812,5.94059406,15.84158416,11.88118812,6.93069307,NA,NA,0,NA,14.85148515,0,0,20.79207921,14.85148515,NA,0,0,11.1,0,6.1,21.6,4.4,14.25222222,19.47333333,17.51541667,14.25222222,17.51541667,19.47333333,489.823125,NS,NS,NA,NA,NA,NA,NS,NS,SM,NS,NA,NS,NS,NS,NS,NS,NS,NS,NA,NS,NS,NS,NS,1.66666667,1.5,2,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Semiarid Uplands,ID,Grasslands,0.115925134,0,0,0
33943,20121673061101R1,2012,BLM_AIM,2013-06-18T00:00:00.000Z,025XY020ID,NA,42.4618023,-115.8130019,NA,NA,NA,NA,25.74257426,32.67326733,0.99009901,0,22.77227723,0,21.78217822,21.78217822,25.74257426,NA,NA,0,NA,12.87128713,0,0,26.73267327,14.85148515,NA,0,1.98019802,18.03333333,28.53333333,4.86666667,64.66666667,13.23333333,NA,21.23722222,21.23722222,NA,23.40428571,23.40428571,44.08714286,NS,SM,NA,NA,NA,NA,NS,NS,NS,NS,NA,NS,NS,NS,SM,NS,NS,NS,NA,NS,NS,NS,SM,3.11111111,6,2.75,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,1.720837517,1.20E-05,3.72E-06,8.45E-06
33944,20121673010301B1,2012,BLM_AIM,2013-06-04T00:00:00.000Z,025XY019ID,NA,42.0093767,-116.8448083,NA,NA,NA,NA,50.4950495,36.63366337,0,1.98019802,23.76237624,1.98019802,25.74257426,23.76237624,14.85148515,NA,NA,0,NA,5.94059406,0,0.99009901,1.98019802,9.9009901,NA,0,3.96039604,23.23333333,31.43333333,1.93333333,68.33333333,11.73333333,12.065,10.922,11.02590909,12.065,11.02590909,10.922,32.305625,MO,ME,NA,NA,NA,NA,MO,MO,MO,NS,NA,SM,NS,SM,SM,ME,ME,NS,NA,SM,MO,MO,MO,4.55555556,3.33333333,5.16666667,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,163.1791269,0.015257967,0.003433817,0.008247702
33945,20121673010301B2,2012,BLM_AIM,2013-06-04T00:00:00.000Z,025XY019ID,NA,42.0082267,-116.8513017,NA,NA,NA,NA,38.61386139,34.65346535,0,1.98019802,25.74257426,1.98019802,26.73267327,25.74257426,9.9009901,NA,NA,0,NA,20.79207921,0.99009901,0,0.99009901,24.75247525,NA,0,3.96039604,25.03333333,6.03333333,0.96666667,53.16666667,21.13333333,20.32,15.79217391,16.46296296,20.32,16.46296296,15.79217391,34.925,SM,MO,NA,NA,NA,NA,NS,MO,NS,NS,NA,SM,NS,NS,MO,SM,SM,SM,NA,MO,MO,SM,MO,3.4,3,3.44444444,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,126.8032662,0.016322144,0.003673299,0.00882299
33946,20121673010501R1,2012,BLM_AIM,2013-06-12T00:00:00.000Z,025XY019ID,NA,42.0601317,-116.572605,NA,NA,NA,NA,4.95049505,55.44554455,18.81188119,2.97029703,48.51485149,0,30.69306931,30.69306931,7.92079208,NA,NA,0,NA,27.72277228,0,0.99009901,7.92079208,28.71287129,NA,0,0.99009901,23.56666667,8.16666667,8.5,65.36666667,25.13333333,46.99,27.79346154,28.50444444,NA,31.28210526,31.28210526,53.34,MO,SM,NA,NA,NA,NA,SM,SM,SM,SM,NA,SM,SM,NS,SM,MO,MO,NS,NA,SM,SM,NS,NS,3.55555556,3.66666667,3.5,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,NA,NA,NA,NA
33947,20121673010501R2,2012,BLM_AIM,2013-06-12T00:00:00.000Z,025XY019ID,NA,42.0551783,-116.5759117,NA,NA,NA,NA,19.8019802,46.53465347,0.99009901,1.98019802,39.6039604,1.98019802,40.59405941,38.61386139,9.9009901,NA,NA,0,NA,21.78217822,0,0.99009901,9.9009901,21.78217822,NA,0,0,20.96666667,9.63333333,2.46666667,43.33333333,10.26666667,15.5575,16.45478261,16.32185185,15.5575,16.7132,16.93333333,37.67666667,MO,SM,NA,NA,NA,NA,NS,NS,SM,NS,NA,NS,MO,NS,MO,MO,SM,SM,NA,SM,NS,SM,NS,4.22222222,3,4.83333333,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,NA,NA,NA,NA
33948,20121673011501R1,2012,BLM_AIM,2013-06-19T00:00:00.000Z,025XY019ID,NA,42.031975,-115.34877,NA,NA,NA,NA,19.8019802,60.3960396,1.98019802,11.88118812,39.6039604,11.88118812,50.4950495,38.61386139,18.81188119,NA,NA,0,NA,16.83168317,0,0,0.99009901,18.81188119,NA,0,1.98019802,0,0,1.9,2.7,0.8,15.24,33.02,31.04444444,15.24,33.1216,35.56,43.97375,NS,NS,NA,NA,NA,NA,NS,NS,SM,NS,NA,NS,NS,NS,NS,NS,NS,NS,NA,NS,NS,NS,NS,2.44444444,2.44444444,NA,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,0.014440621,0,0,0
33949,20121673011501R2,2012,BLM_AIM,2013-06-19T00:00:00.000Z,025XY019ID,NA,42.0331733,-115.3536317,NA,NA,NA,NA,34.65346535,48.51485149,1.98019802,7.92079208,28.71287129,6.93069307,32.67326733,26.73267327,18.81188119,NA,NA,0,NA,5.94059406,0,0,1.98019802,14.85148515,NA,0,8.91089109,2.46666667,0,14.46666667,27.2,10.26666667,11.43,13.7795,13.17037037,11.43,13.23730769,13.90315789,44.45,NS,NS,NA,NA,NA,NA,NS,NS,NS,NS,NA,NS,NS,NS,NS,NS,NS,NS,NA,NS,NS,NS,NS,3.11111111,3.11111111,NA,2022-07-31T00:00:00.000Z,Owyhee High Plateau,25,NORTH AMERICAN DESERTS,COLD DESERTS,Northern Basin and Range,Dissected High Lava Plateau,ID,Grasslands,0.206874488,0,0,0
