"rid","PrimaryKey","DBKey","ProjectKey","DateVisited","EcologicalSiteId","PercentCoveredByEcoSite","Latitude_NAD83","Longitude_NAD83","LocationStatus","LocationType","Latitude_NAD83_Actual","Longitude_NAD83_Actual","BareSoilCover","TotalFoliarCover","AH_AnnGrassCover","AH_ForbCover","AH_GrassCover","AH_PerenForbCover","AH_PerenForbGrassCover","AH_PerenGrassCover","AH_ShrubCover","FH_CyanobacteriaCover","FH_DepSoilCover","FH_DuffCover","FH_EmbLitterCover","FH_HerbLitterCover","FH_LichenCover","FH_MossCover","FH_RockCover","FH_TotalLitterCover","FH_VagrLichenCover","FH_WaterCover","FH_WoodyLitterCover","GapCover_101_200","GapCover_200_plus","GapCover_25_50","GapCover_25_plus","GapCover_51_100","Hgt_Forb_Avg","Hgt_Grass_Avg","Hgt_Herbaceous_Avg","Hgt_PerenForb_Avg","Hgt_PerenForbGrass_Avg","Hgt_PerenGrass_Avg","Hgt_Woody_Avg","RH_AnnualProd","RH_BareGround","RH_BioticIntegrity","RH_CommentsBI","RH_CommentsHF","RH_CommentsSS","RH_Compaction","RH_DeadDyingPlantParts","RH_FuncSructGroup","RH_Gullies","RH_HydrologicFunction","RH_InvasivePlants","RH_LitterAmount","RH_LitterMovement","RH_PedestalsTerracettes","RH_PlantCommunityComp","RH_ReprodCapabilityPeren","RH_Rills","RH_SoilSiteStability","RH_SoilSurfLossDeg","RH_SoilSurfResisErosion","RH_WaterFlowPatterns","RH_WindScouredAreas","SoilStability_All","SoilStability_Protected","SoilStability_Unprotected","DateLoadedInDb","mlra_name","mlrarsym","na_l1name","na_l2name","us_l3name","us_l4name","State","modis_landcover","horizontal_flux_total_MD","vertical_flux_MD","PM2_5_MD","PM10_MD","corrected_ecosite_id","corrected_mlra"
112514,"NM_LasCrucesDO_2016_LUP_Hills-201_V22021-09-01","NMS2021RawDownloadCleaned.gdb","BLM_AIM",2021-09-15,NA,NA,32.02842257,-107.0165518,NA,NA,NA,NA,1,89.33333333,38.33333333,62.33333333,41.33333333,37,44,7,2.33333333,0,0,0,0,0.33333333,0,0,9.33333333,0.33333333,0,0,0,0,0,0,0,0,76,45.06896552,46.1,NA,34,34,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.33333333,4.33333333,NA,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Lava Malpais","NM","Grasslands",NA,NA,NA,NA,NA,NA
112515,"NM_LasCrucesDO_2016_LUP_Hills-197_V22021-09-01","NMS2021RawDownloadCleaned.gdb","BLM_AIM",2021-09-14,"R039XA014NM",NA,32.04021632,-106.90628782,NA,NA,NA,NA,16,81.66666667,70.33333333,19,73.66666667,0,5,5,26,0,0,0,0.66666667,0.66666667,0,0,0.66666667,1.66666667,0,0,0.33333333,3.22666667,0,4.81333333,10.48,2.44,27,34.33333333,33.82758621,NA,62.5,62.5,85.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.83333333,4,2.25,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",NA,NA,NA,NA,"R039XA014NM","039X"
112516,"NM_LasCrucesDO_2016_LUP_Lime-291_V22021-09-01","NMS2021RawDownloadCleaned.gdb","BLM_AIM",2021-09-13,NA,NA,31.92300476,-107.31848154,NA,NA,NA,NA,1.66666667,72.66666667,44,23.66666667,47.33333333,3,7,4,12.66666667,0,0,0,0,1.33333333,0,0,24,1.66666667,0,0,0.33333333,10.65333333,2.98666667,6.85333333,29.06666667,8.57333333,45.7,25.4,32.16666667,NA,34,34,74.14285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33333333,2.25,2.35714286,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",NA,NA,NA,NA,NA,NA
112517,"NM_LasCrucesDO_2016_LUP_Bottom-005_V22021-09-01","NMS2021RawDownloadCleaned.gdb","BLM_AIM",2021-09-14,"R042XB012NM",NA,31.86392115,-106.96736731,NA,NA,NA,NA,47.66666667,42,26.33333333,12,26.66666667,0.33333333,1.33333333,1,13,5,0,0,0,1.66666667,0,0,3.33333333,2,0,0,0.33333333,8.37333333,52.81333333,0.44,65.34666667,3.72,39.5,26.28571429,31.79166667,NA,56,56,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.66666667,5.33333333,2.83333333,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Mixed Forests",NA,NA,NA,NA,"R042BB012NM","042B"
112518,"NM_LasCrucesDO_2016_LUP_Hills-198_V22021-09-01","NMS2021RawDownloadCleaned.gdb","BLM_AIM",2021-09-15,NA,NA,32.38948749,-107.37970059,NA,NA,NA,NA,6,35.33333333,8,9,19.66666667,3,14,11.66666667,2.66666667,10.66666667,0,0,0,9,0,0,35.33333333,12.66666667,0,0,3.66666667,21.32,39.16,3.37333333,74.37333333,10.52,6.875,34.19047619,26.65517241,24,37.5,38.72727273,28.83333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.77777778,5.57142857,4.27272727,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Low Mountains and Bajadas","NM","Open Shrublands",NA,NA,NA,NA,NA,NA
112519,"NM_LasCrucesDO_2016_LUP_Sandy-462_V22021-09-01","NMS2021RawDownloadCleaned.gdb","BLM_AIM",2021-09-16,NA,NA,31.86222015,-106.94544122,NA,NA,NA,NA,34.66666667,48.66666667,14,12.33333333,15,3.33333333,4.33333333,1,23.33333333,7.33333333,0,0,0,3,0,0,5.66666667,3.66666667,0,0,0.66666667,12.45333333,46.05333333,2.78666667,63.28,1.98666667,26.375,19,21.26923077,1.5,4.57142857,8.66666667,76.81818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55555556,2.4,1.23076923,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",NA,NA,NA,NA,NA,NA
112520,"NM_LasCrucesDO_2016_LUP_Sandy-474_V22021-09-01","NMS2021RawDownloadCleaned.gdb","BLM_AIM",2021-09-16,NA,NA,31.88514065,-106.96476921,NA,NA,NA,NA,14.33333333,63.66666667,48,15,48,0.66666667,0.66666667,0,9.33333333,17.33333333,0,0,0,2.33333333,0,0,1.33333333,3.33333333,0,0,1,1.61333333,4.90666667,6.14666667,17.09333333,4.42666667,38.7,20.55,26.6,NA,NA,NA,35.72727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.05555556,5,5.05882353,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",NA,NA,NA,NA,NA,NA
112521,"NM_LasCrucesDO_2016_LUP_Loam-338_V22021-09-01","NMS2021RawDownloadCleaned.gdb","BLM_AIM",2021-09-21,NA,NA,31.83884,-107.44964014,NA,NA,NA,NA,48,36.33333333,13.66666667,9.66666667,18.66666667,0,5,5,10.33333333,2,0,0,0.33333333,0.66666667,0,0,12.66666667,1,0,0,0,17.74666667,7.61333333,5.82666667,35.76,4.57333333,11.53846154,18.58333333,14.92,NA,24,24,67.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,1.5,2.625,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",NA,NA,NA,NA,NA,NA
112522,"NM_LasCrucesDO_2016_LUP_Loam-334_V22021-09-01","NMS2021RawDownloadCleaned.gdb","BLM_AIM",2021-09-21,NA,NA,31.80784548,-107.46588371,NA,NA,NA,NA,36.66666667,6,5.33333333,0.33333333,5.66666667,0,0.66666667,0.66666667,0,13,0,1.33333333,0,0,0,0,43,0,0,0,0,14.56,68.6,3.30666667,87.96,1.49333333,NA,11.88235294,11.88235294,NA,10.27272727,10.27272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11111111,NA,2.11111111,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",NA,NA,NA,NA,NA,NA
112523,"NM_LasCrucesDO_2016_LUP_Shallow-553_V22021-09-01","NMS2021RawDownloadCleaned.gdb","BLM_AIM",2021-09-21,NA,NA,32.17513301,-107.18994915,NA,NA,NA,NA,23.66666667,67.33333333,30.33333333,35,31.33333333,3.33333333,4.33333333,1,5,5.33333333,0,0,0,3.66666667,0,0,0,3.66666667,0,0,0,4.68,13.56,2.88,36.74666667,15.62666667,35.70588235,31.76923077,34,NA,62,62,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66666667,2,1.625,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Low Mountains and Bajadas","NM","Open Shrublands",NA,NA,NA,NA,NA,NA
112524,"NM_LasCrucesDO_2016_LUP_Bottom-001_V22021-09-01","NMS2021RawDownloadCleaned.gdb","BLM_AIM",2021-09-22,NA,NA,32.39886498,-107.3240025,NA,NA,NA,NA,5.33333333,86,9,5.33333333,84,3.33333333,80.66666667,80.66666667,0,0,0,0,0,8.33333333,0,0,0.33333333,8.33333333,0,0,0,6.62666667,0,6.68,21.48,8.17333333,44,47.79310345,47.66666667,44,47.88888889,48.03846154,42.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.44444444,NA,4.44444444,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Desert Grasslands","NM","Open Shrublands",NA,NA,NA,NA,NA,NA
112525,"NM_LasCrucesDO_2016_LUP_Loam-332_V22021-09-01","NMS2021RawDownloadCleaned.gdb","BLM_AIM",2021-09-23,NA,NA,32.44977997,-107.3238352,NA,NA,NA,NA,30.33333333,66.66666667,33,21.66666667,51.33333333,0.66666667,20.33333333,20,0,0,0,0,0,3,0,0,0,3,0,0,0,23.25333333,30.72,4.44,66.49333333,8.08,22,32.88461538,31.43333333,NA,47.6,47.6,34.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.66666667,3,3.70588235,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Desert Grasslands","NM","Woody Savannas",NA,NA,NA,NA,NA,NA
112527,"NM_LasCrucesDO_2016_LUP_Gravel-045_V22021-09-01","NMS2021RawDownloadCleaned.gdb","BLM_AIM",2021-09-20,NA,NA,32.50208065,-107.03594966,NA,NA,NA,NA,6,32.66666667,0.66666667,6.66666667,27.33333333,0.33333333,27,26.66666667,0,0,0,0,0,17,0,0,44.33333333,17,0,0,0,26.84,11.17333333,11.34666667,71.50666667,22.14666667,11.5,16.3125,14.06666667,9.5,16.0625,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.44444444,NA,1.44444444,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Low Mountains and Bajadas","NM","Woody Savannas",NA,NA,NA,NA,NA,NA
112531,"NM_LasCrucesDO_2016_LUP_Sandy-482_V22021-09-01","NMS2021RawDownloadCleaned.gdb","BLM_AIM",2021-09-24,NA,NA,31.87674004,-106.83449434,NA,NA,NA,NA,15.33333333,82.66666667,49.66666667,32.33333333,51.33333333,0.33333333,3.33333333,3,16.66666667,0,0,0,0,0.66666667,0,0,1,1,0,0,0.33333333,4.72,0,4.34666667,14.82666667,5.76,56.2,29.68421053,38.82758621,NA,66,66,101.14285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61111111,3,1.33333333,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",NA,NA,NA,NA,NA,NA
112532,"NM_LasCrucesDO_2016_LUP_Gsand-144_V22021-09-01","NMS2021RawDownloadCleaned.gdb","BLM_AIM",2021-09-26,NA,NA,32.42773865,-106.79885762,NA,NA,NA,NA,2.33333333,23.66666667,0,2.33333333,0,0.33333333,0.33333333,0,20.66666667,0,0,0,0,4,0,0,68.66666667,5.33333333,0,0,1.33333333,9.41333333,66.30666667,2.48,81.88,3.68,8.94444444,7,8.75,10.42857143,10.42857143,NA,65.61538462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.33333333,3.4,3.30769231,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Grasslands",NA,NA,NA,NA,NA,NA
112533,"NM_LasCrucesDO_2016_LUP_Gloam-104_V22021-09-01","NMS2021RawDownloadCleaned.gdb","BLM_AIM",2021-09-27,NA,NA,32.30531077,-106.64213996,NA,NA,NA,NA,5.33333333,82,67,29.33333333,70,0.66666667,5.33333333,4.66666667,29,0,0,0,0,0.33333333,0,0,12.33333333,0.33333333,0,0,0,10.66666667,16.72,3.4,35.97333333,5.18666667,29,44.19230769,42.62068966,NA,67,67,53.35714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.33333333,5.75,4.5,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Low Mountains and Bajadas","NM","Open Shrublands",NA,NA,NA,NA,NA,NA
112534,"NM_LasCrucesDO_2016_LUP_Gloam-106_V22021-09-01","NMS2021RawDownloadCleaned.gdb","BLM_AIM",2021-09-27,NA,NA,32.35003996,-106.59676257,NA,NA,NA,NA,0.33333333,83,9.33333333,4.33333333,34.33333333,1.66666667,27.33333333,26.33333333,21,0,0,0,0,2.33333333,0,0,13.66666667,3,0,0,0.66666667,4.72,6.46666667,4.16,17.18666667,1.84,24.5,51.5,49.04545455,NA,53.70588235,53.70588235,75.55555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.94444444,2.94444444,NA,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Low Mountains and Bajadas","NM","Savannas",NA,NA,NA,NA,NA,NA
112535,"NM_LasCrucesDO_2016_LUP_Gravel-044_V22021-09-01","NMS2021RawDownloadCleaned.gdb","BLM_AIM",2021-09-29,NA,NA,32.23908888,-106.61856627,NA,NA,NA,NA,1,83,58,11,59.33333333,0,1.33333333,1.33333333,32.33333333,0,0,0,0,0,0,0,16,0,0,0,0,1.73333333,0,0.93333333,5.25333333,2.58666667,22,25.76,25.48148148,NA,20,20,81.39130435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83333333,2,1.82352941,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Low Mountains and Bajadas","NM","Open Shrublands",NA,NA,NA,NA,NA,NA
112536,"NM_LasCrucesDO_2016_LUP_Sandy-476_V22021-09-01","NMS2021RawDownloadCleaned.gdb","BLM_AIM",2021-09-30,NA,NA,32.2264499,-107.08455477,NA,NA,NA,NA,41.66666667,54,15.33333333,28,15.33333333,0,0,0,8,0,0,0,0,3.33333333,0,0,0.66666667,3.66666667,0,0,0.33333333,16.57333333,18.93333333,5.48,54.77333333,13.78666667,35.31818182,18,30.7,NA,NA,NA,46.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.27777778,3,2.1875,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",NA,NA,NA,NA,NA,NA
112537,"NM_LasCrucesDO_2016_LUP_Shallow-554_V22021-09-01","NMS2021RawDownloadCleaned.gdb","BLM_AIM",2021-10-02,NA,NA,32.09617953,-107.32722722,NA,NA,NA,NA,21.33333333,62,11,20.33333333,11.66666667,2.33333333,3,0.66666667,36.33333333,12,0,0,0,3.66666667,0,0,0.66666667,4,0,0,0.33333333,9.97333333,7.02666667,4.73333333,27.8,6.06666667,53.38461538,22.52941176,35.9,15,38,61,52.42105263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.05555556,4.1,1.75,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",NA,NA,NA,NA,NA,NA
112538,"NM_LasCrucesDO_2016_LUP_Shallow-550_V22021-09-01","NMS2021RawDownloadCleaned.gdb","BLM_AIM",2021-10-02,NA,NA,32.12818643,-107.34947822,NA,NA,NA,NA,5,93,74.66666667,30.33333333,74.66666667,12.33333333,12.66666667,0.33333333,2.66666667,0.33333333,0,0,0,1.33333333,0,0,0,1.66666667,0,0,0.33333333,13.13333333,0,6.05333333,27.05333333,7.86666667,27,31.51724138,31.36666667,NA,NA,NA,25.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61111111,2,1.58823529,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",NA,NA,NA,NA,NA,NA
112539,"NM_LasCrucesDO_2016_LUP_Gravel-052_V22021-09-01","NMS2021RawDownloadCleaned.gdb","BLM_AIM",2021-10-03,NA,NA,31.88718595,-107.0126071,NA,NA,NA,NA,1.66666667,73,14.66666667,28.33333333,43,1.66666667,32.66666667,31,18.66666667,0,0,0,0,1.66666667,0,0,23,2.33333333,0,0,0.66666667,6.88,0,8.05333333,24.13333333,9.2,49.83333333,48.625,48.86666667,NA,38.14285714,38.14285714,55.26315789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.94444444,5.125,4.8,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Low Mountains and Bajadas","NM","Open Shrublands",NA,NA,NA,NA,NA,NA
112540,"NM_LasCrucesDO_2016_LUP_Gsand-143_V22021-09-01","NMS2021RawDownloadCleaned.gdb","BLM_AIM",2021-10-03,NA,NA,31.93132694,-106.96842791,NA,NA,NA,NA,39,49,19.66666667,21.66666667,20,2,2.33333333,0.33333333,15,0,0,0,0,2,0,0,9.33333333,2.66666667,0,0,0.66666667,7.46666667,39.14666667,3.50666667,56.66666667,6.54666667,11.44444444,20.44444444,17.44444444,5,5,NA,56.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11111111,3,2.05882353,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",NA,NA,NA,NA,NA,NA
112541,"NM_LasCrucesDO_2016_LUP_Gloam-102_V22021-09-01","NMS2021RawDownloadCleaned.gdb","BLM_AIM",2021-10-01,NA,NA,32.40192885,-106.55560847,NA,NA,NA,NA,1.33333333,76.66666667,3.33333333,6.33333333,38.33333333,5.33333333,39.33333333,35.66666667,10.66666667,0,0,0,0,2,0,0,18.66666667,3.33333333,0,0,1.33333333,10.98666667,3.06666667,5.58666667,33.78666667,14.14666667,38,59.56521739,57.84,38,57.56521739,59.42857143,55.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.44444444,3.5,3,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Low Mountains and Bajadas","NM","Open Shrublands",NA,NA,NA,NA,NA,NA
112542,"NM_LasCrucesDO_2016_LUP_Loam-331_V22021-09-01","NMS2021RawDownloadCleaned.gdb","BLM_AIM",2021-10-04,NA,NA,32.44720697,-107.15633494,NA,NA,NA,NA,39.33333333,51,25,10.66666667,38,2,15.66666667,13.66666667,17.66666667,0,0,0,0,4,0,0,3.33333333,6.33333333,0,0,2.33333333,14.37333333,3.53333333,7.56,42.62666667,17.16,20.625,24.36363636,23.36666667,15.75,36.8,50.83333333,89.54545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4.33333333,3.93333333,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",NA,NA,NA,NA,NA,NA
112543,"NM_LasCrucesDO_2019_LUP_MIMB-115_V12021-09-01","NMS2021RawDownloadCleaned.gdb","BLM_AIM",2021-10-05,"R042XB014NM",NA,32.07896338,-108.3759165,NA,NA,NA,NA,24.66666667,70,51.66666667,19.33333333,62,0.66666667,13.33333333,12.66666667,0,0,0,0,0,2.33333333,0,0,3,2.33333333,0,0,0,6.64,7.17333333,5.86666667,31.6,11.92,NA,31.3,31.3,NA,46.75,46.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.88888889,4,4.94117647,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Open Shrublands",NA,NA,NA,NA,"R042BB014NM","042B"
112544,"NM_LasCrucesDO_2016_LUP_Hills-188_V22021-09-01","NMS2021RawDownloadCleaned.gdb","BLM_AIM",2021-10-06,NA,NA,32.42429825,-106.78619142,NA,NA,NA,NA,4,38.33333333,9.33333333,6.33333333,10.66666667,0.66666667,2,1.33333333,18.66666667,0,0,0,0,2.66666667,0,0,53,4.66666667,0,0,2,18.38666667,43.70666667,2.36,79.37333333,14.92,10,9.66666667,9.82142857,11,9.6,4,43.06666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.33333333,4.5,4.3125,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Chihuahuan Basins and Playas","NM","Savannas",NA,NA,NA,NA,NA,NA
112545,"NM_LasCrucesDO_2016_LUP_Hills-195_V22021-09-01","NMS2021RawDownloadCleaned.gdb","BLM_AIM",2021-10-07,NA,NA,32.45505756,-107.02071907,NA,NA,NA,NA,4.66666667,32,19,2,24.33333333,0.66666667,6,5.33333333,9.66666667,0,0,0,0,16.33333333,0,0,45.33333333,18,0,0,1.66666667,14.37333333,65,0,86.78666667,7.41333333,18.25,12.57692308,13.33333333,NA,31,31,88.77777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.55555556,4.25,3.35714286,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Low Mountains and Bajadas","NM","Open Shrublands",NA,NA,NA,NA,NA,NA
112546,"NM_LasCrucesDO_2016_LUP_IgMtn-252_V22021-09-01","NMS2021RawDownloadCleaned.gdb","BLM_AIM",2021-10-13,NA,NA,32.26238527,-106.59734087,NA,NA,NA,NA,0,88.33333333,40.33333333,16.66666667,59.33333333,1,23.33333333,23,24.66666667,0,0,0,0,1.66666667,0,0,9,2.66666667,0,0,1,6.25333333,5.93333333,8.70666667,27.64,6.74666667,32.75,51.08,48.55172414,NA,60.07692308,60.07692308,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.77777778,4.66666667,5,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Low Mountains and Bajadas","NM","Open Shrublands",NA,NA,NA,NA,NA,NA
112547,"NM_LasCrucesDO_2016_LUP_Gloam-101_V22021-09-01","NMS2021RawDownloadCleaned.gdb","BLM_AIM",2021-10-14,NA,NA,32.39081818,-106.60690038,NA,NA,NA,NA,1.33333333,86.66666667,5,3.66666667,70.33333333,1,68,67.66666667,25.33333333,0,0,0,0.33333333,0,0,0,11.33333333,0.66666667,0,0,0.33333333,0,0,0.6,2.42666667,1.82666667,12,50.5862069,49.3,NA,51.55555556,51.55555556,71.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,2023-10-31,"Southern Desertic Basins, Plains, and Mountains",42,"NORTH AMERICAN DESERTS","WARM DESERTS","Chihuahuan Deserts","Low Mountains and Bajadas","NM","Woody Savannas",NA,NA,NA,NA,NA,NA
