"SpeciesCode","ScientificName","CommonName","Family","SortSeq","synonymOf","GrowthHabitCode","Duration","Stabilizing","DateModified","DateFound","PlotFirstFound","PotentialGenus","PotenialSpecies","PotentialSubspecies","Comments","PhotosTaken","PhotoNumbers","SpecimenCollected","IdentifiedTo","FinalCode","ChangedInDIMA","petalsNumber","petalsColor","petalsSize","sepalsNumber","sepalsColor","sepalsSize","stamensNumber","stamensColor","stamensSize","glumesPresent","ligulesPresent","Noxious","SG_Group","DBKey","DateLoadedInDb","created_user","created_date","last_edited_user","last_edited_date","GlobalID","GrowthHabit","GrowthHabitSub"
"PG1604","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,2019-09-05 02:08:52,2019-04-23 18:00:00,"1904240853192608","poa",NA,NA,"bunch grass. Some stalks already set seed. Thin needle like lvs. BLM ID'd to Poa fendleriana",1,NA,0,"Poa fendleriana","POFE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{6F66A0B9-911F-47F8-BDCA-23D1F56DD47C}",NA,NA
"PG1605","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,2019-05-15 03:32:59,2019-05-01 18:00:00,"1905021444547115",NA,NA,NA,"pssp? Really wolfy, head similar to koma. Rhizomatous",1,NA,1,"Hilaria jamesia","HIJA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{FB2FF9EC-6C05-45EC-8857-3213C14FD820}",NA,NA
"PG1606","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,2019-09-05 02:10:41,2019-05-02 18:00:00,"1905031204175116",NA,NA,NA,"bunch grass. No infl. Only one on plot.",1,NA,0,"Sporobolus cryptandrus","SPCR",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{1B7347DD-F3BB-4426-A833-9890DB45A4F9}",NA,NA
"PG1607","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,2019-05-15 03:33:36,2019-05-03 18:00:00,"1905041506092924",NA,NA,NA,"bunch. Skinny lvs like pose.red awns. Needlegrass?seed like heco",1,NA,1,"Aristida purpurea","ARPU9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{4E757FCC-5A31-4216-A503-A29B0E49FF3E}",NA,NA
"PG1608","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,2019-09-05 02:11:21,2019-05-29 18:00:00,"1905301809426003",NA,NA,NA,"heco like.  
BLM confirmed Hesperostipa comata",1,NA,1,"Hesperostipa comata","HECO26",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{D02CCA1C-F438-4366-9DFD-947B6EA44036}",NA,NA
"PG1609","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,2019-06-12 10:19:18,2019-05-31 18:00:00,"1906011204086290",NA,NA,NA,"purple tips",1,NA,1,"Bouteloua gracilis","BOGR2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{8565FAC8-7CD3-4B18-AC0D-6AE404C208A9}",NA,NA
"PG1610","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,2019-09-05 02:12:43,2019-05-31 18:00:00,"1906011204086290",NA,NA,NA,"purple pofe.
BLM confirmed Poa fendleriana",1,NA,1,"Poa fendleriana","POFE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{D73892C0-0B02-4DE6-80CA-F540F1836B5A}",NA,NA
"PG1611","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,2019-09-05 02:13:52,2019-06-01 18:00:00,"1906021342463961",NA,NA,NA,"no inflor.  BLM ID'd to Sporobolus cryptandrus",1,NA,0,"Sporobolus cryptandrus","SPCR",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{0230A9E9-E3D4-4CA2-BE7A-3381F791E972}",NA,NA
"PG1612","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,2019-06-15 08:56:39,2019-06-14 18:00:00,"1906151240298079",NA,NA,NA,"wide leaves with hairy ligules. Bunch grass 1.5 ft tall. In disturbed area.",1,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{5F64F0C5-19AB-40B8-8C2F-71997159E8AF}",NA,NA
"PG1613","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,2019-06-16 12:11:11,2019-06-15 18:00:00,"999999999","psathyrostachys","juncea",NA,"bigsage-023",1,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{36BC5A6B-0D3C-46CB-AD80-8BC53B97536D}",NA,NA
"PG1614","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,2019-06-16 12:16:14,2019-06-15 18:00:00,"999999999","pascopyrum","smithii",NA,"bigsage-023",1,NA,1,"pascopyrum smithii","PASM",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{237E789A-A477-4978-8D9F-1ABB3F48ABA5}",NA,NA
"PG1615","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,2019-09-05 02:15:37,2019-07-25 18:00:00,"1907261248156166",NA,NA,NA,"purple rachis. Purple seed bases. Grey green stems and lvs.  BLM ID'd to Muhlenbergia pungens",1,NA,1,"Muhlenbergia pungens","MUPU2",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{E009DA78-97A8-44B8-A3D2-9019C28A8F25}",NA,NA
"PG1616","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{946BCDD1-6524-43FF-A587-169F11E1668D}",NA,NA
"PG1617","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{8C2B8870-C52A-4545-86D6-E9AECD94FC2C}",NA,NA
"PG1618","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{BC159D80-7F7E-4ADD-813A-90385B3ED9B8}",NA,NA
"PG1619","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{BF446CED-CCA6-40BF-AFC3-668BB461CC71}",NA,NA
"PG1620","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{88F08668-9081-43F6-B7E1-71D92421CB4B}",NA,NA
"PG1621","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{E74792D8-65F6-4A03-9427-B73A186ADCB9}",NA,NA
"PG1622","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{44284D6E-8274-473A-A645-738B2F3AB921}",NA,NA
"PG1623","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{2BE180C6-0989-449D-BD42-DFFE3BE71EF4}",NA,NA
"PG1624","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{85E36187-DD5E-453D-B5FF-87866253506B}",NA,NA
"PG1625","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{1443F992-618A-4A34-A274-5B41B8683BCF}",NA,NA
"PG1626","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{C229CCEA-67AC-48EB-93E9-F4435A66DCE5}",NA,NA
"PG1627","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{4298C832-B01E-4401-85B9-9CF607E7BA70}",NA,NA
"PG1628","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{CAC78541-AAD0-47F0-BBC4-F18E89662B1E}",NA,NA
"PG1629","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{45EAF68D-E556-4CA7-8CEA-44131A1098E7}",NA,NA
"PG1630","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{34EE0ED0-847E-4879-94F6-99C7DCD54AEC}",NA,NA
"PG1631","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{B2591C98-B3E9-46EB-9E25-6093057B28FE}",NA,NA
"PG1632","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{6A467711-CB00-4C44-908C-FEAD0C3380AA}",NA,NA
"PG1633","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{EF805FA9-DBF9-4737-A18C-A7E75B93850B}",NA,NA
"PG1634","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{C660EA9D-0788-435D-87C6-84D826614192}",NA,NA
"PG1635","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{67224F53-143A-43EA-BE5A-4D1A143C577D}",NA,NA
"PG1636","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{9D163E2D-B44B-4436-92C5-E3024D20558F}",NA,NA
"PG1637","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{74430DD8-FCA4-48A0-9552-E5EB0BEFC9F4}",NA,NA
"PG1638","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{CBC27D4B-C81F-4F7A-968A-5AA411DF8CD8}",NA,NA
"PG1639","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{A74C5877-1BF8-4529-92A9-25F544278B68}",NA,NA
"PG1640","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{87EE8D65-76DA-482D-BFAE-C735256FE4A4}",NA,NA
"PG1641","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{6BB2F348-B2CA-4145-82FE-57A2FA5F42D4}",NA,NA
"PG1642","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{EDD946C3-B54C-4793-ADE4-31B592A4D76D}",NA,NA
"PG1643","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{CBBE83F1-D815-49EF-88C5-5696C5CB70D8}",NA,NA
"PG1644","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{81A3D53E-020B-48E1-9AC7-A31C296E1A8A}",NA,NA
"PG1645","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{DB5AE5F9-1039-4BC1-B0E1-DC4787920369}",NA,NA
"PG1646","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{21E3EFFC-8825-4C37-89FF-BD35DF8070FE}",NA,NA
"PG1647","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{D6F5A1B6-9754-42DD-9C5B-FFA63342CB5B}",NA,NA
"PG1648","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{D6ABBA0C-C409-4E14-9654-13F1ED75B75E}",NA,NA
"PG1649","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{FD765611-42BB-463B-95F5-C4751C138EFB}",NA,NA
"PG1650","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{624B2A3E-B87E-4C68-A964-C94088589F89}",NA,NA
"PG1651","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{A42B852F-58B5-40A4-A2BC-7454CB840526}",NA,NA
"PG1652","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{0159656C-23EA-4C5D-BE2C-2231487BF3C7}",NA,NA
"PG1653","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{2346B61E-FF8A-4A64-86AA-29271F87616A}",NA,NA
"PG1654","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{43D86CEB-0F4A-4233-9C2D-57BE61B32E53}",NA,NA
"PG1655","Perennial Graminoid","Perennial Graminoid",NA,99,NA,"6","Perennial",0,1999-12-31 17:01:00,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","2019-09-01","DBROWNING",2020-05-06 11:51:00,"DBROWNING",2020-05-06 11:51:00,"{4D3BC777-3113-4E45-AA3A-29B2F6C03044}",NA,NA
